COPY_CONFIRMATION_DETAIL,"Sao chép thông tin xác nhận",,,,"Copy Confirmation Details"
COPYRIGHT,"Bản quyền &#9400; HIT Foundation 2020",,,,"Copyright &#9400; HIT Foundation 2020"
APP_VERSION,"Phiên bản ứng dụng",,,,"App version"
DEVICE_MODEL,"Phiên bản thiết bị",,,,"Device model"
OS_VERSION,"Phiên bản OS",,,,"OS version"
MANUFACTURER,"Nhà sản xuất",,,,Manufacturer
COPY,"Sao chép",,,,Copy
ABOUT,"Thông tin ứng dụng",,,,About
OK,Ok,,,,Ok
REENTER_HEALTH_DATA_TITLE,"Không đọc được thông tin sức khỏe",,,,"Health data is empty"
REENTER_HEALTH_DATA_MESSAGE,"Không đọc được thông tin sức khỏe do nâng cấp phiên bản ứng dụng, vui lòng nhập lại",,,,"Health data could not be read following app update, please reenter"
VERIFY_PHONE_AGAIN_TITLE,"Lỗi xác minh SMS",,,,"SMS verification failed"
VERIFY_PHONE_AGAIN_MESSAGE,"Để nhận được Centiva thưởng, vui lòng xác minh lại",,,,"To complete your registration, please verify again"
PLEASE_GET_MORE_HIT,"Bạn vui lòng mua DHP",,,,"Please get more DHP"
GET_SMS_CODE_FAIL_TITLE,"Lỗi nhận mã SMS",,,,"Failed to receive SMS code"
GET_SMS_CODE_FAIL_CONTENT,"Sai định dạng số điện thoại. Định dạng số điện thoại dưới dạng [+][Mã quốc gia][Số thuê bao]",,,,"The format of the phone number must be [+][country code][subcriber number including area code]."
INCOMPLETE_BASIC_HEATH_TITLE,"Chưa hoàn thành thông tin sức khỏe",,,,"Incomplete basic health data"
INCOMPLETE_BASIC_HEATH_CONTENT,"Vui lòng nhập đủ thông tin sức khỏe và cập nhật thường xuyên. Thông tin sức khỏe này chỉ lưu trong thiết bị của bạn và dể  lọc các yêu cầu phù hợp nhất cho bạn. Thông tin này sẽ được giữ bí mật và không chia sẻ với bất kì ai.",,,,"Please keep your basic health information complete and up to date in order to get the most out of the Centiva app. This information is stored only on your device and used for selecting requests applicable to you. It is not shared with anyone."
REDEMPTION_DETAILS,"Chi tiết đổi điểm",,,,"Redemption details"
SHOW_DETAILS_USER_DATA,"Chi tiết",,,,"Show Details"
REDEMPTION_ID_DESCRIPTION,"ID đổi điểm:",,,,"Redemption ID:"
OFFER_PAGE_TITLE,"Chi tiết đổi điểm",,,,"Offer Details"
BY_CHOOSING_AGREE,"Chọn ""Đồng ý"" bạn chấp với chúng tôi về",,,,"By choosing ""Agree"" you accept our "
VERIFY_PROVIDER,"Xác minh Nhà cung cấp",,,,"Provider Added"
PROVIDER_NAME,"Tên Nhà cung cấp",,,,"Provider name"
PROVIDER_ADDR,"Địa chỉ Nhà cung cấp",,,,"Provider address"
YOUR_ID,"Id của bạn",,,,"Your id"
VERIFY_PROVIDER_FAIL,"Không thể xác minh Nhà cung cấp",,,,"The provider information is not valid."
VERIFY_PROVIDER_SUCCESS,"Xác minh Nhà cung cấp thành công",,,,"The provider was added successfully."
VERIFY,"Xác minh",,,,Verify
PROVIDER_LIST,"Nhà cung cấp",,,,Providers
VERIFY_PROVIDER_TITLE_FAIL,"Thông tin không chính xác",,,,"Invalid information"
ALREADY_ADDED_PROVIDER,"Lỗi trùng Nhà cung cấp. Nhà cung cấp đã được đăng ký trước đó",,,,"Provider already registered"
VERIFY_MNEMONIC_SAVE_BUTTON,Lưu,,,,Save
TITLE_VERIFY_MNEMONIC,"Xác nhận mã ghi nhớ",,,,"Verify backup"
NUMBER_KEYBOARD_1,1,,,,1
NUMBER_KEYBOARD_2,2,,,,2
NUMBER_KEYBOARD_3,3,,,,3
NUMBER_KEYBOARD_4,4,,,,4
NUMBER_KEYBOARD_5,5,,,,5
NUMBER_KEYBOARD_6,6,,,,6
NUMBER_KEYBOARD_7,7,,,,7
NUMBER_KEYBOARD_8,8,,,,8
NUMBER_KEYBOARD_9,9,,,,9
NUMBER_KEYBOARD_0,0,,,,0
ADD_PROVIDER_TITLE,"Thêm nhà cung cấp",,,,"Add Provider"
REVIEW_PROVIDER_TITLE,"Nhà cung cấp",,,,Provider
PATIENT_NAME,"Tên bệnh nhân",,,,"Patient name"
NAME_NOT_PROVIDE,"Không có thông tin tên bệnh nhân",,,,"Name not provided"
QR_SCAN_CONNECTION_ERROR,"Lỗi kết nối",,,,"Connection error"
QR_SCAN_USE_THE_SAME_ID_ERROR,"ID này đã được sử dụng",,,,"This ID already used"
QR_SCAN_VERIFY_DATA_FALSE,"Lỗi khi xác minh dữ liệu bệnh nhân",,,,"Failed to verify data"
QR_SCAN_VERIFY_DATA_AGAIN_FALSE,"Lỗi khi xác minh lại dữ liệu bênh nhân",,,,"Failed to verify data"
ADDRESS_NOT_FOUND_IN_LIST_AUTHORIZED_SEEKERS,"Địa chỉ nhà cung cấp chưa được xác nhận",,,,"Address not found in list of authorized seekers"
consent_alert_title,"Mở URL trong trình duyệt",,,,"Open URL in browser"
consent_alert_agree,"Tiếp tục",,,,Continue
fourth_agreement_covid,"Dữ liệu sức khỏe và nhân khẩu học cơ bản của bạn được mã hóa bằng mã PIN và được lưu trữ trên thiết bị di động của bạn. Mọi dữ liệu bạn cung cấp cho người tìm kiếm thông tin sức khỏe của bạn được truyền trực tiếp từ thiết bị của bạn đến người tìm kiếm.",,,,"Your basic health and demographic data is encrypted with your PIN and stored on your mobile device’s local storage. Any data you provide to seekers of your health information is transmitted directly from your device to the seeker."
fifth_agreement_covid,"Bạn hoàn toàn chịu trách nhiệm bảo mật thông tin của mình như mã PIN và thông tin email tài khoản.",,,,"You are solely responsible for the safekeeping of your information such as your PIN and account email credentials."
covid19_homepage_status,"Tình trạng hiện tại",,,,"Current status"
covid19_homepage_status_2,"Chẩn đoán với COVID-19",,,,"Diagnosed with COVID-19"
covid19_homepage_status_1,"Quan sát triệu chứng",,,,"Observing symptoms"
covid19_homepage_status_0,"Khỏe mạnh",,,,Healthy
covid19_homepage_tested_question,"Bạn đã được xét nghiệm COVID-19 chưa?",,,,"Have you been tested for COVID-19?"
covid19_test_questions_title,"Xét nghiệm COVID-19",,,,"COVID-19 Testing"
covid19_test_location,"Địa điểm thực hiện xét nghiệm COVID-19",,,,"Location where COVID-19 test was performed"
covid19_test_diagnosed_question,"Vì bạn đã được chẩn đoán dương tính với COVID-19, bạn có muốn chia sẻ thông tin này với những người gần đây bạn đã tiếp xúc thực tế để hỗ trợ theo dõi và theo dõi đường truyền không?",,,,"As you have been positively diagnosed with COVID-19, would you like to share this information with people you have recently been in physical contact with?"
covid19_inform_contact_description,"Thông báo cho một liên hệ về kết quả xét nghiệm COVID-19 của bạn",,,,"Inform a contact of your COVID-19 test outcome"
covid19_inform_contact_sub_description,"(người mà bạn đã liên lạc trong vòng 10 ngày qua)",,,,"(who you have been in contact with within the last 10 days)"
covid19_invited_description,"Bạn đã được mời bởi một liên hệ. Mời những người liên hệ có thể quan tâm đến việc theo dõi các triệu chứng.",,,,"You have been invited by a contact. Invite contacts who may be interested in tracking symptoms."
covid19_invite_description,"Mời những người liên hệ có thể quan tâm đến việc theo dõi các triệu chứng.",,,,"Invite contacts who may be interested in tracking symptoms."
covid19_information_description,"Trong những ngày / tuần tới, bạn sẽ nhận được bảng câu hỏi thông qua ứng dụng (trong hộp thư đến của bạn) để theo dõi các triệu chứng của bạn và tư vấn về các bước tiếp theo.",,,,"During the coming days/weeks, you will receive questionnaires via the app (in your inbox) to monitor your symptoms and advise on potential next steps."
covid19_test_location_label,"Địa điểm thực hiện xét nghiệm COVID-19",,,,"Location where COVID-19 test was performed"
covid19_search_address_label,"Tìm kiếm địa chỉ",,,,"Search for address"
covid19_test_date_label,"Ngày khi xét nghiệm COVID-19 được thực hiện",,,,"Date when COVID-19 test was performed"
covid19_day_label,Ngày,,,,Day
covid19_month_label,Tháng,,,,Month
covid19_year_label,Năm,,,,Year
covid19_test_outcome_label,"Kết quả của thử nghiệm COVID-19",,,,"Outcome of COVID-19 test"
covid19_test_outcome_positive_label,"Dương tính (theo xét nghiệp của COVID-19)",,,,"Positive (Diagnosed with COVID-19)"
covid19_test_outcome_negative_label,"Âm tính (không bị nhiễm)",,,,"Negative (No infection)"
covid19_test_outcome_shareable_label,"Bạn có muốn chia sẻ kết quả xét nghiệm COVID-19 của mình một cách ẩn danh với người quản lý dữ liệu để hỗ trợ cuộc chiến chống lại coronavirus không?",,,,"Would you like to share the outcome of your COVID-19 test anonymously with the data custodian to support the fight against the coronavirus?"
covid19_yes_label,Đúng,,,,Yes
covid19_no_label,Không,,,,No
covid19_invite_contact_title,"Chia sẻ",,,,Share
covid19_invite_contact_share_reminder,"Bạn có muốn chia sẻ kết quả kiểm tra COVID-19 của mình khi thông báo cho các liên hệ không?",,,,"Do you want to share your COVID-19 test outcome when informing contacts?"
covid19_invite_contact_tap_link_description,"Nhấn vào liên kết dưới đây để mời liên lạc.",,,,"Tap the link below to invite contacts."
verify_email_1_title,"Đăng ký với email",,,,"Sign up with email"
verify_email_1_get_email_description,"Vui lòng cung cấp địa chỉ email của bạn. Một liên kết xác minh sẽ được gửi đến địa chỉ email này. Nó phải được mở trên thiết bị này để hoàn tất đăng nhập ứng dụng.",,,,"Please provide your email address. A verification link will be sent to this email address. It must be opened on this device in order to complete app sign-in."
verify_email_1_email_description,E-mail,,,,Email
verify_email_1_invalid_email_1,"Email không hợp lệ!",,,,"Invalid email!"
verify_email_1_send_sign_in_email_button,"Gửi email",,,,"Send sign in email"
verify_email_2_title,"Xác nhận Email",,,,"Verify email"
verify_email_2_get_link_description,"Vui lòng nhấp vào liên kết xác minh trên thiết bị này để hoàn tất đăng nhập ứng dụng",,,,"Please click on the verification link on this device to complete app sign-in"
covid19_symptoms_question,"Bạn có đang bị bất kỳ triệu chứng nào sau đây không?",,,,"Are you suffering from any of the following symptoms?"
covid19_symptoms_cough_label,Ho,,,,Cough
covid19_symptoms_fever_label,Sốt,,,,Fever
covid19_symptoms_tiredness_label,"Mệt mỏi",,,,Tiredness
covid19_symptoms_difficult_breathing_label,"Khó thở",,,,"Difficulty breathing"
covid19_close_contact_question,"Có ai đó gần đây đã thông báo cho bạn về việc thử nghiệm dương tính đối với COVID-19 và bạn đã có liên hệ chặt chẽ với người đó trong vòng 10 ngày trước khi thử nghiệm?",,,,"Has someone recently notified you of being tested positively for COVID-19, and you have been in close contact with that person within the 10 days before the test?"
covid19_close_proximity_positive_question,"Vì bạn đã tiếp xúc với bệnh nhân COVID-19 được chẩn đoán dương tính, vui lòng thực hiện theo hướng dẫn tự cách ly tại địa phương (không rời khỏi nhà vì bất cứ điều gì khác ngoài nhu cầu quan trọng, thực phẩm, thuốc men, v.v.)",,,,"As you have been in contact with a positively diagnosed COVID-19 patient, please follow local self-isolation guidance (not leaving your house for anything other than critical needs, food, medication,etc.)"
covid19_symptoms_shareable_question,"Bạn có muốn chia sẻ các triệu chứng của mình một cách ẩn danh với người quản lý dữ liệu để hỗ trợ cuộc chiến chống lại coronavirus không?",,,,"Would you like to share your symptoms anonymously with the data custodian to support the fight against the coronavirus?"
covid19_test_questions_subtitle,"Báo cáo kết quả xét nghiệm chẩn đoán",,,,"Report result of a diagnostic test"
covid19_test_confirmed_date_label,"Ngày khi kết quả được xác nhận",,,,"Date when result was confirmed"
covid19_invite_contact_text1,"Nếu không, bạn có thể mời các liên hệ của bạn sử dụng ứng dụng.",,,,"Otherwise, you can invite your contacts to use the app."
covid19_invite_contact_text2,"Bạn sẽ có thể chỉnh sửa văn bản của tin nhắn trước khi gửi.",,,,"You will be able to edit the text of your message before sending."
covid19_invite_contact_text3,"Xin lưu ý rằng việc chia sẻ sẽ tiết lộ danh tính của bạn.",,,,"Please be aware that sharing will divulge your identity."
covid19_invite_contact_button_label,"Chia sẻ với các liên hệ",,,,"Share with contacts"
covid19_0_or_1_information1,"Trong đợt bùng phát đại dịch COVID-19, điều cần thiết là làm chậm lây nhiễm.  Sử dụng Centiva Geo check-in cho phép bạn theo dõi sức khỏe và theo dõi các địa điểm để được thông báo nếu bạn có nguy cơ nhiễm virus ở đó. Sau khi chẩn đoán COVID-19 dương tính, vui lòng thông báo cho những người liên hệ mà bạn biết, người mà bạn đã liên hệ trực tiếp trong vòng 10 ngày qua.",,,,"During the COVID-19 pandemic outbreak, it is essential to slow down transmission. Use Centiva Geo check-ins and QR Scans to receive alerts for areas with increased exposure risk. Upon a positive COVID-19 diagnosis, report your test, and please inform contacts with whom you have been in direct contact within the last 10 days."
covid19_0_or_1_information2,"Thực hiện theo chiến lược quốc gia nhằm kiểm soát đại dịch COVID-19. Nếu được yêu cầu, xin vui lòng ở nhà và cách ly, đeo khẩu trang, giữ khoảng cách an toàn với người khác và rửa tay thường xuyên. Bất cứ lúc nào, hãy làm theo hướng dẫn của bác sĩ.",,,,"Follow the national strategy intended to control the pandemic outbreak of COVID-19. If asked to, please stay home and isolate, wear a mask, keep a safe distance from others and wash your hands frequently. At any time, follow the guidance by your doctor."
covid19_join_now_button,"Tham gia ngay",,,,"Join now"
covid19_fever_question,"Bạn hiện đang bị sốt (nhiệt độ cơ thể> 37,5 ° C)?",,,,"Do you have currently a fever or feverish episode (body temperature > 37.5 °C)?"
covid19_which_symtomp_question,"Những triệu chứng bạn đang gặp phải?",,,,"Which symptoms are you currently experiencing?"
covid19_shortness_of_breath,"Hụt hơi",,,,"Shortness of breath"
covid19_sore_throat,"Đau họng",,,,"Sore Throat"
covid19_cough,Ho,,,,Cough
covid19_chest_pain,"Đau ngực",,,,"Chest Pain"
covid19_headache,"Đau đầu",,,,Headache
covid19_fatigue,"Mệt mỏi",,,,Fatigue
covid19_nausea,"Buồn nôn",,,,Nausea
covid19_muscle_pain,"Đau cơ",,,,"Muscle pain"
covid19_runny_nose,"Sổ mũi",,,,"Runny nose"
covid19_diarrhea,"Bệnh tiêu chảy",,,,Diarrhea
covid19_lost_of_smell_or_taste,"Mất mùi hoặc vị giác (không bị nghẹt mũi)",,,,"Loss of smell or taste (w/o having a blocked nose)"
covid19_daily_check_button,"Kiểm tra hàng ngày",,,,"Daily Check"
covid19_test_report_button,"Báo cáo kiểm tra",,,,"Report a Test"
covid19_share_with_contacts,"Chia sẻ với các mối liên hệ",,,,"Share with contacts"
covid19_user_location_label,"Vị trí của bạn",,,,"Your location"
covid19_symptom_questions_title,"Kiểm tra triệu chứng hàng ngày",,,,"Daily Symptom Check"
covid19_check_in_successful_card," Check in thành công: ",,,,"Check-in successful: "
covid19_keep_your_health_status_update_reminder,"Cập nhật tình trạng sức khỏe của bạn ",,,,"Keep your health status up to date:"
covid19_keep_others_safe_reminder,"Giữ an toàn cho người khác:",,,,"Keep others safe:"
covid_19_questionnaire_test_no_response_1,"Hiện tại, không có dấu hiệu nào cho thấy bạn có nguy cơ bị nhiễm coronavirus mới. Vui lòng tuân thủ các hạn chế đã được đặt ra bởi chính phủ của bạn. Hãy chắc chắn rằng bạn đang thực hành vệ sinh tốt và giữ khoảng cách xã hội!",,,,"Currently, there is no sign that you are at risk of having contracted the new coronavirus. Please adhere to the restrictions that have been set by your government. Make sure you are practicing good hygiene and physical distancing!"
covid_19_questionnaire_test_no_response_2,"Theo độ tuổi và tình trạng từ trước, bạn nên theo dõi các triệu chứng của mình một cách thường xuyên.",,,,"According to your age and/or preexisting conditions you should monitor your symptoms on a regular basis."
covid_19_questionnaire_test_no_response_3,"Bạn báo cáo khó thở, ho và nhiệt độ cao, hãy gọi bác sĩ hoặc bệnh viện ngay lập tức. Báo cáo rằng bạn đang gọi liên quan đến coronavirus mới và bạn có nguy cơ cao. Mô tả các triệu chứng của bạn.",,,,"You reported shortness of breath, a cough and high temperature, call your doctor or a hospital immediately. State that you are calling in connection with the new coronavirus and that you are at high risk. Describe your symptoms."
covid_19_questionnaire_test_no_response_4,"Bạn gặp các triệu chứng liên quan đến COVID-19 và bạn đã tiếp xúc với một người được chẩn đoán mắc COVID-19. Có nhiều khả năng bạn đã nhiễm virus coronavirus mới. Bạn phải ở nhà ít nhất mười ngày và theo dõi các triệu chứng của bạn.",,,,"You experience symptoms related to COVID-19, or you have been in contact with a person diagnosed with COVID-19. There is some likelihood that you have contracted the new coronavirus. You should monitor your symptoms."
covid_19_questionnaire_test_no_understood_button,Hiểu,,,,Understood
covid_19_share_location_data_question,"Bạn có đồng ý chia sẻ vị  trí  đăng ký của mình với người quản lý dữ liệu để cảnh báo ẩn danh cho những người dùng khác không?",,,,"Do you agree to share your location check-in data with the data custodian in order to anonymously alert other users?"
LANGUAGES.it,"Tiếng Ý",,,,Italian
covid19_check_in_disabled,"Vị tríđăng ký chẩn đoán COVID-19 không được hỗ trợ.",,,,"Check-ins are not supported upon being diagnosed with COVID-19."
warning,"Cảnh báo",,,,Warning
covid19_risk_alert,"Cảnh báo rủi ro Covid-19",,,,"COVID-19 Risk Alert"
covid19_risk_alert_info,"Một địa điểm bạn đã đến đã tăng nguy cơ phơi nhiễm",,,,"A location you visited had an increased exposure risk while you were there."
covid19_alert_details_title,"Thông báo liên lạc Covid-19",,,,"COVID-19 Contact Alert"
covid19_alert_details_info,"Một địa điểm bạn đã đến đã tăng nguy cơ phơi nhiễm",,,,"A location you visited had an increased exposure risk while you were there on the "
covid19_alert_observe_symptoms,"Vui lòng liên tục quan sát các triệu chứng của bạn một cách trong những ngày tới và tự cách ly khi cần",,,,"Please observe your symptoms actively over the coming days, and self isolate as appropriate."
covid19_other_symtomps_placeholder,"Khác (vui lòng cho biết)",,,,"Other (please indicate)"
covid_19_related_factors_first_question,"Bạn có thường xuyên dùng thuốc cho:",,,,"Are you regularly taking medication for:"
covid_19_related_factors_on_meds_hypertension,"Huyết áp cao?",,,,"High Blood Pressure?"
covid_19_related_factors_on_meds_diabetes,"Bệnh tiểu đường?",,,,Diabetes?
covid_19_related_factors_chronic_respirator_issues,"Các vấn đề hô hấp mãn tính (ví dụ, COPD, hen suyễn, v.v.)?",,,,"Chronic respiratory issues (i.e., COPD, asthma, etc.)?"
covid_19_related_factors_on_meds_immunosuppression,"Ức chế miễn dịch (ví dụ sau khi ghép tạng)?",,,,"Immunosuppression (e.g. after organ transplantation)?"
covid_19_related_factors_chemo_or_radio_therapy,"Hoặc bạn đang trải qua hóa trị- / xạ trị để điều trị ung thư?",,,,"Or are you undergoing chemo-/radiotherapy for cancer treatment?"
covid_19_related_factors_second_question,"Bạn có đang mắc phải bất kỳ bệnh nào sau đây không?",,,,"Are you suffering from any of the following diseases?"
covid_19_related_factors_chronic_neurological_issues,"Các vấn đề thần kinh mãn tính (ví dụ, bệnh Parkinson, MS, v.v.)?",,,,"Chronic neurological issues (i.e., Parkinson’s disease, MS, etc.)?"
covid_19_related_factors_weakened_immune_system,"Hệ thống miễn dịch suy yếu (ví dụ, về điều trị steroid)?",,,,"Weakened immune system (e.g., on steroidal treatment)?"
covid_19_related_factors_blood_cancer,"Ung thư máu (bệnh bạch cầu) ở giai đoạn nào của điều trị?",,,,"Blood cancer (leukemia) at any stage of treatment?"
covid_19_related_factors_chronic_kidney_issues,"Bệnh mãn tính về thận?",,,,"Chronic kidney issues?"
covid_19_related_factors_chronic_heart_issues,"Bệnh mãn tính về tim  (ví dụ suy tim)?",,,,"Chronic heart issues (i.e., heart failure)?"
covid_19_related_factors_chronic_liver_issues,"Bệnh gan mãn tính (ví dụ viêm gan)?",,,,"Chronic liver issues (i.e., hepatitis)?"
covid_19_related_factors_HIV_AIDS,"HIV / AIDS?",,,,HIV/AIDS?
covid19_respiratory,"Triệu chứng hô hấp, ví dụ: ho (thông thường là ho khan), đau họng, hơi thở ngắn",,,,"Respiratory symptoms, such as cough (usually dry), sore throat, shortness of breath"
covid19_conjunctivitis,"Viêm kết mạc",,,,Conjunctivitis
covid19_headcold,lạnh,,,,"Head cold"
covid19_head_cold,lạnh,,,,"Head cold"
searchable_place_holder,"Tìm kiếm",,,,Search
covid19_enter_place,"Nhập thành phố / thị trấn / làng",,,,"Enter city/town/village only"
covid19_enter_post_code,"Nhập mã bưu chính",,,,"Enter postal code"
covid19_share_with_contacts_content1,"Bạn đã tiếp xúc với một người gần đây được chẩn đoán mắc COVID-19. Hãy theo dõi các triệu chứng của bạn.",,,,"You have been in contact with someone who has recently been diagnosed with COVID-19. Please track your symptoms."
covid19_share_with_contacts_content2,"Tôi muốn chia sẻ ứng dụng Centiva với bạn vì chúng ta có thể cùng nhau ngăn chặn sự lây lan của chủng coronavirus mới!",,,,"I'd like to share the Centiva app with you because together we can prevent the new coronavirus from spreading!"
covid19_check_in_button,"Đăng ký",,,,"Check in"
covid19_risk_alert_info_verified,"Một trong những địa điểm bạn ghé thăm có nguy cơ bị phơi nhiễm cao.",,,,"One of the locations you visited had a high risk of exposure."
covid_19_related_factors_adipositas,"béo phì cấp độ Lll  (bệnh tật, BMI ≥ 40 kg / m2)",,,,"Obesity grade lll (morbid, BMI ≥ 40 kg/m²)"
covid19_symptoms_version,"Khuyến nghị BAG kể từ ngày 15 tháng 5 năm 2020",,,,"BAG recommendation as of 15 May 2020"
covid19_test_has_verification_code,"Bạn đã nhận được mã xác minh?",,,,"Have you received a verification code?"
choose_map_check_in,"Vị trí hiện tại",,,,"Current Location"
choose_qr_check_in,"Quét mã QR",,,,"Scan QR Code"
covid19_check_in_button_home,"Địa điểm ",,,,"Location Check in"
covid19_test_verification_label,"Mã xác nhận",,,,"Verification code"
covid19_test_verification_placeholder,"Nhập mã xác nhận",,,,"Enter verification code"
covid19_test_basic_health_label,"Sức khỏe cơ bản",,,,"Basic health"
covid19_test_gender_label,"Giới tính",,,,Gender
covid19_test_age_bracket_label,"Độ tuổi",,,,"Age bracket"
send_feedback_email_title,"Phản hồi",,,,feedback
send_feed_back_email_title,"Phản hồi từ người sử dụng",,,,"Feedback from app user"
invite_contact_share_by_email,"Chia sẻ bằng email",,,,"Share by email"
invite_contact_share_as_message,"Chia sẻ bằng tin nhắn",,,,"Share as message"
covid19_invite_contact_subject,"CovAid bởi Centiva",,,,"COVID-19 by Centiva"
pub_health_fourth_agreement,"Your basic health and demographic data is encrypted with your PIN and stored on your mobile device’s local storage. Any data you provide to seekers of your health information is transmitted directly from your device to the seeker.",,,,"Your basic health and demographic data is encrypted with your PIN and stored on your mobile device’s local storage. Any data you provide to seekers of your health information is transmitted directly from your device to the seeker."
pub_health_fifth_agreement,"You are solely responsible for the safekeeping of your information such as your PIN and account email credentials.",,,,"You are solely responsible for the safekeeping of your information such as your PIN and account email credentials."
pub_health_homepage_status,"Current status",,,,"Current status"
pub_health_homepage_status_2,"Diagnosed with COVID-19",,,,"Diagnosed with COVID-19"
pub_health_homepage_status_1,"Observing symptoms",,,,"Observing symptoms"
pub_health_homepage_status_0,Healthy,,,,Healthy
pub_health_homepage_tested_question,"Have you been tested for COVID-19?",,,,"Have you been tested for COVID-19?"
pub_health_test_questions_title,"COVID-19 Testing",,,,"COVID-19 Testing"
pub_health_test_location,"Location where COVID-19 test was performed",,,,"Location where COVID-19 test was performed"
pub_health_test_diagnosed_question,"As you have been positively diagnosed with COVID-19, would you like to share this information with people you have recently been in physical contact with?",,,,"As you have been positively diagnosed with COVID-19, would you like to share this information with people you have recently been in physical contact with?"
pub_health_inform_contact_description,"Inform a contact of your COVID-19 test outcome",,,,"Inform a contact of your COVID-19 test outcome"
pub_health_inform_contact_sub_description,"(who you have been in contact with within the last 10 days)",,,,"(who you have been in contact with within the last 10 days)"
pub_health_invited_description,"You have been invited by a contact. Invite contacts who may be interested in tracking symptoms.",,,,"You have been invited by a contact. Invite contacts who may be interested in tracking symptoms."
pub_health_invite_description,"Invite contacts who may be interested in tracking symptoms.",,,,"Invite contacts who may be interested in tracking symptoms."
pub_health_information_description,"During the coming days/weeks, you will receive questionnaires via the app (in your inbox) to monitor your symptoms and advise on potential next steps.",,,,"During the coming days/weeks, you will receive questionnaires via the app (in your inbox) to monitor your symptoms and advise on potential next steps."
pub_health_test_location_label,"Location where COVID-19 test was performed",,,,"Location where COVID-19 test was performed"
pub_health_search_address_label,"Search for address",,,,"Search for address"
pub_health_test_date_label,"Date when COVID-19 test was performed",,,,"Date when COVID-19 test was performed"
pub_health_day_label,Day,,,,Day
pub_health_month_label,Month,,,,Month
pub_health_year_label,Year,,,,Year
pub_health_test_outcome_label,"Outcome of COVID-19 test",,,,"Outcome of COVID-19 test"
pub_health_test_outcome_positive_label,"Positive (Diagnosed with COVID-19)",,,,"Positive (Diagnosed with COVID-19)"
pub_health_test_outcome_negative_label,"Negative (No infection)",,,,"Negative (No infection)"
pub_health_test_outcome_shareable_label,"Would you like to share the outcome of your COVID-19 test anonymously with the data custodian to support the fight against the coronavirus?",,,,"Would you like to share the outcome of your COVID-19 test anonymously with the data custodian to support the fight against the coronavirus?"
pub_health_yes_label,Yes,,,,Yes
pub_health_no_label,No,,,,No
pub_health_invite_contact_title,Share,,,,Share
pub_health_invite_contact_share_reminder,"Do you want to share your COVID-19 test outcome when informing contacts?",,,,"Do you want to share your COVID-19 test outcome when informing contacts?"
pub_health_invite_contact_tap_link_description,"Tap the link below to invite contacts.",,,,"Tap the link below to invite contacts."
pub_health_symptoms_question,"Are you suffering from any of the following symptoms?",,,,"Are you suffering from any of the following symptoms?"
pub_health_symptoms_cough_label,Cough,,,,Cough
pub_health_symptoms_fever_label,Fever,,,,Fever
pub_health_symptoms_tiredness_label,Tiredness,,,,Tiredness
pub_health_symptoms_difficult_breathing_label,"Difficulty breathing",,,,"Difficulty breathing"
pub_health_close_contact_question,"Has someone recently notified you of being tested positively for COVID-19, and you have been in close contact with that person within the 10 days before the test?",,,,"Has someone recently notified you of being tested positively for COVID-19, and you have been in close contact with that person within the 10 days before the test?"
pub_health_close_proximity_positive_question,"As you have been in contact with a positively diagnosed COVID-19 patient, please follow local self-isolation guidance (not leaving your house for anything other than critical needs, food, medication,etc.)",,,,"As you have been in contact with a positively diagnosed COVID-19 patient, please follow local self-isolation guidance (not leaving your house for anything other than critical needs, food, medication,etc.)"
pub_health_symptoms_shareable_question,"Would you like to share your symptoms anonymously with the data custodian to support the fight against the coronavirus?",,,,"Would you like to share your symptoms anonymously with the data custodian to support the fight against the coronavirus?"
pub_health_test_questions_subtitle,"Report result of a diagnostic test",,,,"Report result of a diagnostic test"
pub_health_test_confirmed_date_label,"Date when result was confirmed",,,,"Date when result was confirmed"
pub_health_invite_contact_text1,"Otherwise, you can invite your contacts to use the app.",,,,"Otherwise, you can invite your contacts to use the app."
pub_health_invite_contact_text2,"You will be able to edit the text of your message before sending.",,,,"You will be able to edit the text of your message before sending."
pub_health_invite_contact_text3,"Please be aware that sharing will divulge your identity.",,,,"Please be aware that sharing will divulge your identity."
pub_health_invite_contact_button_label,"Share with contacts",,,,"Share with contacts"
pub_health_0_or_1_information1,"During the COVID-19 pandemic outbreak, it is essential to slow down transmission. Use Centiva Geo check-ins and QR Scans to receive alerts for areas with increased exposure risk. Upon a positive COVID-19 diagnosis, report your test, and please inform contacts with whom you have been in direct contact within the last 10 days.",,,,"During the COVID-19 pandemic outbreak, it is essential to slow down transmission. Use Centiva Geo check-ins and QR Scans to receive alerts for areas with increased exposure risk. Upon a positive COVID-19 diagnosis, report your test, and please inform contacts with whom you have been in direct contact within the last 10 days."
pub_health_0_or_1_information2,"Follow the national strategy intended to control the pandemic outbreak of COVID-19. If asked to, please stay home and isolate, wear a mask, keep a safe distance from others and wash your hands frequently. At any time, follow the guidance by your doctor.",,,,"Follow the national strategy intended to control the pandemic outbreak of COVID-19. If asked to, please stay home and isolate, wear a mask, keep a safe distance from others and wash your hands frequently. At any time, follow the guidance by your doctor."
pub_health_join_now_button,"Join now",,,,"Join now"
pub_health_fever_question,"Do you have currently a fever or feverish episode (body temperature > 37.5 °C)?",,,,"Do you have currently a fever or feverish episode (body temperature > 37.5 °C)?"
