covid19_information_description,在接下来的几天/几周内，您将通过该应用程序（在收件箱中）收到调查表，以监控症状并就可能的后续步骤提供建议。,,,,"During the coming days/weeks, you will receive questionnaires via the app (in your inbox) to monitor your symptoms and advise on potential next steps."
covid19_test_location_label,进行COVID-19测试的位置,,,,"Location where COVID-19 test was performed"
covid19_search_address_label,搜索地址,,,,"Search for address"
covid19_test_date_label,进行COVID-19测试的日期,,,,"Date when COVID-19 test was performed"
covid19_day_label,天,,,,Day
covid19_month_label,月,,,,Month
covid19_year_label,年,,,,Year
covid19_test_outcome_label,COVID-19测试结果,,,,"Outcome of COVID-19 test"
covid19_test_outcome_positive_label,正,,,,"Positive (Diagnosed with COVID-19)"
covid19_test_outcome_negative_label,负,,,,"Negative (No infection)"
covid19_test_outcome_shareable_label,您想与数据保管人匿名分享您的COVID-19测试结果以支持与冠状病毒的斗争吗？,,,,"Would you like to share the outcome of your COVID-19 test anonymously with the data custodian to support the fight against the coronavirus?"
covid19_yes_label,是,,,,Yes
covid19_no_label,没有,,,,No
covid19_invite_contact_title,分享,,,,Share
covid19_invite_contact_share_reminder,通知联系人时是否要分享您的COVID-19测试结果？,,,,"Do you want to share your COVID-19 test outcome when informing contacts?"
covid19_invite_contact_tap_link_description,点击下面的链接邀请联系人。,,,,"Tap the link below to invite contacts."
verify_email_1_title,用电子邮件注册,,,,"Sign up with email"
verify_email_1_get_email_description,请提供您的电子邮件地址。验证链接将发送到该电子邮件地址。必须在此设备上将其打开才能完成应用登录。,,,,"Please provide your email address. A verification link will be sent to this email address. It must be opened on this device in order to complete app sign-in."
verify_email_1_email_description,电子邮件,,,,Email
verify_email_1_invalid_email_1,不合规电邮！,,,,"Invalid email!"
verify_email_1_send_sign_in_email_button,发送登录电子邮件,,,,"Send sign in email"
verify_email_2_title,验证邮件,,,,"Verify email"
verify_email_2_get_link_description,请点击此设备上的验证链接以完成应用登录,,,,"Please click on the verification link on this device to complete app sign-in"
covid19_symptoms_question,您是否患有以下任何症状？,,,,"Are you suffering from any of the following symptoms?"
covid19_symptoms_cough_label,咳嗽,,,,Cough
covid19_symptoms_fever_label,发热,,,,Fever
covid19_symptoms_tiredness_label,疲倦,,,,Tiredness
covid19_symptoms_difficult_breathing_label,呼吸困难,,,,"Difficulty breathing"
covid19_close_contact_question,最近有没有人通知您正在对COVID-19进行阳性测试，并且您在测试前10天内一直与该人保持密切联系？,,,,"Has someone recently notified you of being tested positively for COVID-19, and you have been in close contact with that person within the 10 days before the test?"
covid19_close_proximity_positive_question,当您与一名确诊为COVID-19的患者接触时，请遵循当地的自我隔离指南（不要将您的房屋用于紧急需求，食物，药物等以外的其他事项）,,,,"As you have been in contact with a positively diagnosed COVID-19 patient, please follow local self-isolation guidance (not leaving your house for anything other than critical needs, food, medication,etc.)"
covid19_symptoms_shareable_question,您想与数据保管人匿名分享您的症状以支持与冠状病毒的斗争吗？,,,,"Would you like to share your symptoms anonymously with the data custodian to support the fight against the coronavirus?"
covid19_test_questions_subtitle,报告诊断测试结果,,,,"Report result of a diagnostic test"
covid19_test_confirmed_date_label,结果确认的日期,,,,"Date when result was confirmed"
covid19_invite_contact_text1,否则，您可以邀请您的联系人使用该应用。,,,,"Otherwise, you can invite your contacts to use the app."
covid19_invite_contact_text2,发送之前，您将能够编辑邮件的文本。,,,,"You will be able to edit the text of your message before sending."
covid19_invite_contact_text3,请注意，共享会泄露您的身份。,,,,"Please be aware that sharing will divulge your identity."
covid19_invite_contact_button_label,与联系人共享,,,,"Share with contacts"
covid19_0_or_1_information1,在COVID-19大流行暴发期间，必须减慢传播速度。该应用程序使您可以监视自己的健康状况并跟踪位置，以了解是否有在此处感染病毒的风险。在COVID-19阳性诊断后，请告知您所知道的那些与您在过去10天内直接联系过的联系人。,,,,"During the COVID-19 pandemic outbreak, it is essential to slow down transmission. Use Centiva Geo check-ins and QR Scans to receive alerts for areas with increased exposure risk. Upon a positive COVID-19 diagnosis, report your test, and please inform contacts with whom you have been in direct contact within the last 10 days."
covid19_0_or_1_information2,遵循旨在控制COVID-19大流行的国家策略。如果要求，请留在家中并隔离，戴口罩，与他人保持安全距离，并经常洗手。在任何时候，请遵照医生的指导。,,,,"Follow the national strategy intended to control the pandemic outbreak of COVID-19. If asked to, please stay home and isolate, wear a mask, keep a safe distance from others and wash your hands frequently. At any time, follow the guidance by your doctor."
covid19_join_now_button,现在加入,,,,"Join now"
covid19_fever_question,"您当前是否发烧或发烧（体温> 37.5°C）？",,,,"Do you have currently a fever or feverish episode (body temperature > 37.5 °C)?"
covid19_which_symtomp_question,您目前正在经历哪些症状？,,,,"Which symptoms are you currently experiencing?"
covid19_shortness_of_breath,气促,,,,"Shortness of breath"
covid19_sore_throat,咽喉痛,,,,"Sore Throat"
covid19_cough,咳嗽,,,,Cough
covid19_chest_pain,胸痛,,,,"Chest Pain"
covid19_headache,头痛,,,,Headache
covid19_fatigue,疲劳,,,,Fatigue
covid19_nausea,恶心,,,,Nausea
covid19_muscle_pain,肌肉疼痛,,,,"Muscle pain"
covid19_runny_nose,流鼻涕,,,,"Runny nose"
covid19_diarrhea,腹泻,,,,Diarrhea
covid19_lost_of_smell_or_taste,嗅觉或味觉丧失（鼻子没有阻塞）,,,,"Loss of smell or taste (w/o having a blocked nose)"
covid19_daily_check_button,每日检查,,,,"Daily Check"
covid19_test_report_button,报告测试,,,,"Report a Test"
covid19_share_with_contacts,与联系人共享,,,,"Share with contacts"
covid19_user_location_label,您的位置,,,,"Your location"
covid19_symptom_questions_title,每日症状检查,,,,"Daily Symptom Check"
covid19_check_in_successful_card,"签入成功： ",,,,"Check-in successful: "
covid19_keep_your_health_status_update_reminder,保持您的健康状况为最新：,,,,"Keep your health status up to date:"
covid19_keep_others_safe_reminder,确保他人安全：,,,,"Keep others safe:"
covid_19_questionnaire_test_no_response_1,当前，没有迹象表明您有感染新冠状病毒的风险。请遵守您政府设定的限制。确保您保持良好的卫生习惯和身体疏远！,,,,"Currently, there is no sign that you are at risk of having contracted the new coronavirus. Please adhere to the restrictions that have been set by your government. Make sure you are practicing good hygiene and physical distancing!"
covid_19_questionnaire_test_no_response_2,根据您的年龄和以前的状况，您应该定期监测症状。,,,,"According to your age and/or preexisting conditions you should monitor your symptoms on a regular basis."
covid_19_questionnaire_test_no_response_3,您报告呼吸急促，咳嗽和高温，请立即致电医生或医院。声明您正在与新的冠状病毒联系并处于高风险状态。描述您的症状。,,,,"You reported shortness of breath, a cough and high temperature, call your doctor or a hospital immediately. State that you are calling in connection with the new coronavirus and that you are at high risk. Describe your symptoms."
covid_19_questionnaire_test_no_response_4,您遇到与COVID-19相关的症状，并且您已经与诊断为COVID-19的人联系。您感染了新的冠状病毒的可能性很高。您必须呆在家里至少十天并监视症状。,,,,"You experience symptoms related to COVID-19, or you have been in contact with a person diagnosed with COVID-19. There is some likelihood that you have contracted the new coronavirus. You should monitor your symptoms."
covid_19_questionnaire_test_no_understood_button,明白了,,,,Understood
covid_19_share_location_data_question,您是否同意与数据保管人共享您的位置检查数据，以便匿名提醒其他用户？,,,,"Do you agree to share your location check-in data with the data custodian in order to anonymously alert other users?"
LANGUAGES.it,义大利文,,,,Italian
covid19_check_in_disabled,诊断为COVID-19时不支持签入。,,,,"Check-ins are not supported upon being diagnosed with COVID-19."
warning,警告,,,,Warning
covid19_risk_alert,Covid-19风险提示,,,,"COVID-19 Risk Alert"
covid19_risk_alert_info,当您在此处时，您访问过的位置的暴露风险有所增加。,,,,"A location you visited had an increased exposure risk while you were there."
covid19_alert_details_title,Covid-19联系人提醒,,,,"COVID-19 Contact Alert"
covid19_alert_details_info,"在您访问某个地点时，您所访问的地点的暴露风险增加 ",,,,"A location you visited had an increased exposure risk while you were there on the "
covid19_alert_observe_symptoms,请在接下来的几天中积极观察您的症状，并酌情进行自我隔离。,,,,"Please observe your symptoms actively over the coming days, and self isolate as appropriate."
covid19_other_symtomps_placeholder,其他（请注明）,,,,"Other (please indicate)"
covid_19_related_factors_first_question,您是否定期为以下目的服用药物：,,,,"Are you regularly taking medication for:"
covid_19_related_factors_on_meds_hypertension,高血压？,,,,"High Blood Pressure?"
covid_19_related_factors_on_meds_diabetes,糖尿病？,,,,Diabetes?
covid_19_related_factors_chronic_respirator_issues,慢性呼吸问题（即COPD，哮喘等）？,,,,"Chronic respiratory issues (i.e., COPD, asthma, etc.)?"
covid_19_related_factors_on_meds_immunosuppression,免疫抑制（例如器官移植后）？,,,,"Immunosuppression (e.g. after organ transplantation)?"
covid_19_related_factors_chemo_or_radio_therapy,还是您正在接受化学/放射疗法治疗癌症？,,,,"Or are you undergoing chemo-/radiotherapy for cancer treatment?"
covid_19_related_factors_second_question,您是否患有以下任何疾病？,,,,"Are you suffering from any of the following diseases?"
covid_19_related_factors_chronic_neurological_issues,慢性神经系统问题（例如帕金森氏病，MS等）？,,,,"Chronic neurological issues (i.e., Parkinson’s disease, MS, etc.)?"
covid_19_related_factors_weakened_immune_system,免疫系统弱化（例如接受类固醇治疗）？,,,,"Weakened immune system (e.g., on steroidal treatment)?"
covid_19_related_factors_blood_cancer,在任何治疗阶段都患有血液癌（白血病）？,,,,"Blood cancer (leukemia) at any stage of treatment?"
covid_19_related_factors_chronic_kidney_issues,慢性肾脏问题？,,,,"Chronic kidney issues?"
covid_19_related_factors_chronic_heart_issues,慢性心脏问题（即心力衰竭）？,,,,"Chronic heart issues (i.e., heart failure)?"
covid_19_related_factors_chronic_liver_issues,慢性肝病（即肝炎）？,,,,"Chronic liver issues (i.e., hepatitis)?"
covid_19_related_factors_HIV_AIDS,HIV爱滋病？,,,,HIV/AIDS?
covid19_respiratory,呼吸系统症状咳嗽,,,,"Respiratory symptoms, such as cough (usually dry), sore throat, shortness of breath"
covid19_conjunctivitis,结膜炎,,,,Conjunctivitis
covid19_headcold,头冷,,,,"Head cold"
covid19_head_cold,头冷,,,,"Head cold"
searchable_place_holder,搜索,,,,Search
covid19_enter_place,仅输入城市/城镇/村庄,,,,"Enter city/town/village only"
covid19_enter_post_code,输入邮递区号,,,,"Enter postal code"
covid19_share_with_contacts_content1,您已经与最近被诊断出患有COVID-19的人联系。请跟踪您的症状。,,,,"You have been in contact with someone who has recently been diagnosed with COVID-19. Please track your symptoms."
covid19_share_with_contacts_content2,我想与您分享Centiva应用程序，因为我们可以共同防止新的冠状病毒传播！,,,,"I'd like to share the Centiva app with you because together we can prevent the new coronavirus from spreading!"
covid19_check_in_button,报到,,,,"Check in"
covid19_risk_alert_info_verified,您访问的位置之一有很高的暴露风险。,,,,"One of the locations you visited had a high risk of exposure."
covid_19_related_factors_adipositas,"肥胖等级ll（病态，BMI≥40 kg /m²）",,,,"Obesity grade lll (morbid, BMI ≥ 40 kg/m²)"
covid19_symptoms_version,截至2020年5月15日的BAG建议,,,,"BAG recommendation as of 15 May 2020"
covid19_test_has_verification_code,您收到验证码了吗？,,,,"Have you received a verification code?"
choose_map_check_in,当前位置,,,,"Current Location"
choose_qr_check_in,扫描二维码,,,,"Scan QR Code"
covid19_check_in_button_home,位置签到,,,,"Location Check in"
covid19_test_verification_label,验证码,,,,"Verification code"
covid19_test_verification_placeholder,输入验证码,,,,"Enter verification code"
covid19_test_basic_health_label,基本健康,,,,"Basic health"
covid19_test_gender_label,性别,,,,Gender
covid19_test_age_bracket_label,年龄段,,,,"Age bracket"
send_feedback_email_title,反馈,,,,feedback
send_feed_back_email_title,来自应用程序用户的反馈,,,,"Feedback from app user"
invite_contact_share_by_email,通过电子邮件分享,,,,"Share by email"
invite_contact_share_as_message,分享为留言,,,,"Share as message"
covid19_invite_contact_subject,Centiva的COVID-19,,,,"COVID-19 by Centiva"
pub_health_fourth_agreement,"Your basic health and demographic data is encrypted with your PIN and stored on your mobile device’s local storage. Any data you provide to seekers of your health information is transmitted directly from your device to the seeker.",,,,"Your basic health and demographic data is encrypted with your PIN and stored on your mobile device’s local storage. Any data you provide to seekers of your health information is transmitted directly from your device to the seeker."
pub_health_fifth_agreement,"You are solely responsible for the safekeeping of your information such as your PIN and account email credentials.",,,,"You are solely responsible for the safekeeping of your information such as your PIN and account email credentials."
pub_health_homepage_status,"Current status",,,,"Current status"
pub_health_homepage_status_2,"Diagnosed with COVID-19",,,,"Diagnosed with COVID-19"
pub_health_homepage_status_1,"Observing symptoms",,,,"Observing symptoms"
pub_health_homepage_status_0,Healthy,,,,Healthy
pub_health_homepage_tested_question,"Have you been tested for COVID-19?",,,,"Have you been tested for COVID-19?"
pub_health_test_questions_title,"COVID-19 Testing",,,,"COVID-19 Testing"
pub_health_test_location,"Location where COVID-19 test was performed",,,,"Location where COVID-19 test was performed"
pub_health_test_diagnosed_question,"As you have been positively diagnosed with COVID-19, would you like to share this information with people you have recently been in physical contact with?",,,,"As you have been positively diagnosed with COVID-19, would you like to share this information with people you have recently been in physical contact with?"
pub_health_inform_contact_description,"Inform a contact of your COVID-19 test outcome",,,,"Inform a contact of your COVID-19 test outcome"
pub_health_inform_contact_sub_description,"(who you have been in contact with within the last 10 days)",,,,"(who you have been in contact with within the last 10 days)"
pub_health_invited_description,"You have been invited by a contact. Invite contacts who may be interested in tracking symptoms.",,,,"You have been invited by a contact. Invite contacts who may be interested in tracking symptoms."
pub_health_invite_description,"Invite contacts who may be interested in tracking symptoms.",,,,"Invite contacts who may be interested in tracking symptoms."
pub_health_information_description,"During the coming days/weeks, you will receive questionnaires via the app (in your inbox) to monitor your symptoms and advise on potential next steps.",,,,"During the coming days/weeks, you will receive questionnaires via the app (in your inbox) to monitor your symptoms and advise on potential next steps."
pub_health_test_location_label,"Location where COVID-19 test was performed",,,,"Location where COVID-19 test was performed"
pub_health_search_address_label,"Search for address",,,,"Search for address"
pub_health_test_date_label,"Date when COVID-19 test was performed",,,,"Date when COVID-19 test was performed"
pub_health_day_label,Day,,,,Day
pub_health_month_label,Month,,,,Month
pub_health_year_label,Year,,,,Year
pub_health_test_outcome_label,"Outcome of COVID-19 test",,,,"Outcome of COVID-19 test"
pub_health_test_outcome_positive_label,"Positive (Diagnosed with COVID-19)",,,,"Positive (Diagnosed with COVID-19)"
pub_health_test_outcome_negative_label,"Negative (No infection)",,,,"Negative (No infection)"
pub_health_test_outcome_shareable_label,"Would you like to share the outcome of your COVID-19 test anonymously with the data custodian to support the fight against the coronavirus?",,,,"Would you like to share the outcome of your COVID-19 test anonymously with the data custodian to support the fight against the coronavirus?"
pub_health_yes_label,Yes,,,,Yes
pub_health_no_label,No,,,,No
pub_health_invite_contact_title,Share,,,,Share
pub_health_invite_contact_share_reminder,"Do you want to share your COVID-19 test outcome when informing contacts?",,,,"Do you want to share your COVID-19 test outcome when informing contacts?"
pub_health_invite_contact_tap_link_description,"Tap the link below to invite contacts.",,,,"Tap the link below to invite contacts."
pub_health_symptoms_question,"Are you suffering from any of the following symptoms?",,,,"Are you suffering from any of the following symptoms?"
pub_health_symptoms_cough_label,Cough,,,,Cough
pub_health_symptoms_fever_label,Fever,,,,Fever
pub_health_symptoms_tiredness_label,Tiredness,,,,Tiredness
pub_health_symptoms_difficult_breathing_label,"Difficulty breathing",,,,"Difficulty breathing"
pub_health_close_contact_question,"Has someone recently notified you of being tested positively for COVID-19, and you have been in close contact with that person within the 10 days before the test?",,,,"Has someone recently notified you of being tested positively for COVID-19, and you have been in close contact with that person within the 10 days before the test?"
pub_health_close_proximity_positive_question,"As you have been in contact with a positively diagnosed COVID-19 patient, please follow local self-isolation guidance (not leaving your house for anything other than critical needs, food, medication,etc.)",,,,"As you have been in contact with a positively diagnosed COVID-19 patient, please follow local self-isolation guidance (not leaving your house for anything other than critical needs, food, medication,etc.)"
pub_health_symptoms_shareable_question,"Would you like to share your symptoms anonymously with the data custodian to support the fight against the coronavirus?",,,,"Would you like to share your symptoms anonymously with the data custodian to support the fight against the coronavirus?"
pub_health_test_questions_subtitle,"Report result of a diagnostic test",,,,"Report result of a diagnostic test"
pub_health_test_confirmed_date_label,"Date when result was confirmed",,,,"Date when result was confirmed"
pub_health_invite_contact_text1,"Otherwise, you can invite your contacts to use the app.",,,,"Otherwise, you can invite your contacts to use the app."
pub_health_invite_contact_text2,"You will be able to edit the text of your message before sending.",,,,"You will be able to edit the text of your message before sending."
pub_health_invite_contact_text3,"Please be aware that sharing will divulge your identity.",,,,"Please be aware that sharing will divulge your identity."
pub_health_invite_contact_button_label,"Share with contacts",,,,"Share with contacts"
pub_health_0_or_1_information1,"During the COVID-19 pandemic outbreak, it is essential to slow down transmission. Use Centiva Geo check-ins and QR Scans to receive alerts for areas with increased exposure risk. Upon a positive COVID-19 diagnosis, report your test, and please inform contacts with whom you have been in direct contact within the last 10 days.",,,,"During the COVID-19 pandemic outbreak, it is essential to slow down transmission. Use Centiva Geo check-ins and QR Scans to receive alerts for areas with increased exposure risk. Upon a positive COVID-19 diagnosis, report your test, and please inform contacts with whom you have been in direct contact within the last 10 days."
pub_health_0_or_1_information2,"Follow the national strategy intended to control the pandemic outbreak of COVID-19. If asked to, please stay home and isolate, wear a mask, keep a safe distance from others and wash your hands frequently. At any time, follow the guidance by your doctor.",,,,"Follow the national strategy intended to control the pandemic outbreak of COVID-19. If asked to, please stay home and isolate, wear a mask, keep a safe distance from others and wash your hands frequently. At any time, follow the guidance by your doctor."
pub_health_join_now_button,"Join now",,,,"Join now"
pub_health_fever_question,"Do you have currently a fever or feverish episode (body temperature > 37.5 °C)?",,,,"Do you have currently a fever or feverish episode (body temperature > 37.5 °C)?"
pub_health_which_symtomp_question,"Which symptoms are you currently experiencing?",,,,"Which symptoms are you currently experiencing?"
pub_health_shortness_of_breath,"Shortness of breath",,,,"Shortness of breath"
pub_health_sore_throat,"Sore Throat",,,,"Sore Throat"
pub_health_cough,Cough,,,,Cough
pub_health_chest_pain,"Chest Pain",,,,"Chest Pain"
pub_health_headache,Headache,,,,Headache
pub_health_fatigue,Fatigue,,,,Fatigue
pub_health_nausea,Nausea,,,,Nausea
pub_health_muscle_pain,"Muscle pain",,,,"Muscle pain"
pub_health_runny_nose,"Runny nose",,,,"Runny nose"
pub_health_diarrhea,Diarrhea,,,,Diarrhea
pub_health_lost_of_smell_or_taste,"Loss of smell or taste (w/o having a blocked nose)",,,,"Loss of smell or taste (w/o having a blocked nose)"
pub_health_daily_check_button,"Daily Check",,,,"Daily Check"
pub_health_test_report_button,"Report a Test",,,,"Report a Test"
pub_health_share_with_contacts,"Share with contacts",,,,"Share with contacts"
pub_health_user_location_label,"Your location",,,,"Your location"
pub_health_symptom_questions_title,"Daily Symptom Check",,,,"Daily Symptom Check"
pub_health_check_in_successful_card,"Check-in successful: ",,,,"Check-in successful: "
pub_health_keep_your_health_status_update_reminder,"Keep your health status up to date:",,,,"Keep your health status up to date:"
pub_health_keep_others_safe_reminder,"Keep others safe:",,,,"Keep others safe:"
pub_health_questionnaire_test_no_response_1,"Currently, there is no sign that you are at risk of having contracted the new coronavirus. Please adhere to the restrictions that have been set by your government. Make sure you are practicing good hygiene and physical distancing!",,,,"Currently, there is no sign that you are at risk of having contracted the new coronavirus. Please adhere to the restrictions that have been set by your government. Make sure you are practicing good hygiene and physical distancing!"
pub_health_questionnaire_test_no_response_2,"According to your age and/or preexisting conditions you should monitor your symptoms on a regular basis.",,,,"According to your age and/or preexisting conditions you should monitor your symptoms on a regular basis."
pub_health_questionnaire_test_no_response_3,"You reported shortness of breath, a cough and high temperature, call your doctor or a hospital immediately. State that you are calling in connection with the new coronavirus and that you are at high risk. Describe your symptoms.",,,,"You reported shortness of breath, a cough and high temperature, call your doctor or a hospital immediately. State that you are calling in connection with the new coronavirus and that you are at high risk. Describe your symptoms."
pub_health_questionnaire_test_no_response_4,"You experience symptoms related to COVID-19, or you have been in contact with a person diagnosed with COVID-19. There is some likelihood that you have contracted the new coronavirus. You should monitor your symptoms.",,,,"You experience symptoms related to COVID-19, or you have been in contact with a person diagnosed with COVID-19. There is some likelihood that you have contracted the new coronavirus. You should monitor your symptoms."
pub_health_questionnaire_test_no_understood_button,Understood,,,,Understood
pub_health_share_location_data_question,"Do you agree to share your location check-in data with the data custodian in order to anonymously alert other users?",,,,"Do you agree to share your location check-in data with the data custodian in order to anonymously alert other users?"
pub_health_check_in_disabled,"Check-ins are not supported upon being diagnosed with COVID-19.",,,,"Check-ins are not supported upon being diagnosed with COVID-19."
pub_health_risk_alert,"COVID-19 Risk Alert",,,,"COVID-19 Risk Alert"
pub_health_risk_alert_info,"A location you visited had an increased exposure risk while you were there.",,,,"A location you visited had an increased exposure risk while you were there."
pub_health_alert_details_title,"COVID-19 Contact Alert",,,,"COVID-19 Contact Alert"
pub_health_alert_details_info,"A location you visited had an increased exposure risk while you were there on the ",,,,"A location you visited had an increased exposure risk while you were there on the "
pub_health_alert_observe_symptoms,"Please observe your symptoms actively over the coming days, and self isolate as appropriate.",,,,"Please observe your symptoms actively over the coming days, and self isolate as appropriate."
pub_health_other_symtomps_placeholder,"Other (please indicate)",,,,"Other (please indicate)"
pub_health_related_factors_first_question,"Are you regularly taking medication for:",,,,"Are you regularly taking medication for:"
pub_health_related_factors_on_meds_hypertension,"High Blood Pressure?",,,,"High Blood Pressure?"
pub_health_related_factors_on_meds_diabetes,Diabetes?,,,,Diabetes?
pub_health_related_factors_chronic_respirator_issues,"Chronic respiratory issues (i.e., COPD, asthma, etc.)?",,,,"Chronic respiratory issues (i.e., COPD, asthma, etc.)?"
pub_health_related_factors_on_meds_immunosuppression,"Immunosuppression (e.g. after organ transplantation)?",,,,"Immunosuppression (e.g. after organ transplantation)?"
pub_health_related_factors_chemo_or_radio_therapy,"Or are you undergoing chemo-/radiotherapy for cancer treatment?",,,,"Or are you undergoing chemo-/radiotherapy for cancer treatment?"
pub_health_related_factors_second_question,"Are you suffering from any of the following diseases?",,,,"Are you suffering from any of the following diseases?"
pub_health_related_factors_chronic_neurological_issues,"Chronic neurological issues (i.e., Parkinson’s disease, MS, etc.)?",,,,"Chronic neurological issues (i.e., Parkinson’s disease, MS, etc.)?"
pub_health_related_factors_weakened_immune_system,"Weakened immune system (e.g., on steroidal treatment)?",,,,"Weakened immune system (e.g., on steroidal treatment)?"
pub_health_related_factors_blood_cancer,"Blood cancer (leukemia) at any stage of treatment?",,,,"Blood cancer (leukemia) at any stage of treatment?"
pub_health_related_factors_chronic_kidney_issues,"Chronic kidney issues?",,,,"Chronic kidney issues?"
pub_health_related_factors_chronic_heart_issues,"Chronic heart issues (i.e., heart failure)?",,,,"Chronic heart issues (i.e., heart failure)?"
pub_health_related_factors_chronic_liver_issues,"Chronic liver issues (i.e., hepatitis)?",,,,"Chronic liver issues (i.e., hepatitis)?"
pub_health_related_factors_HIV_AIDS,HIV/AIDS?,,,,HIV/AIDS?
pub_health_respiratory,"Respiratory symptoms, such as cough (usually dry), sore throat, shortness of breath
",,,,"Respiratory symptoms, such as cough (usually dry), sore throat, shortness of breath
"
pub_health_conjunctivitis,Conjunctivitis,,,,Conjunctivitis
pub_health_headcold,"Head cold",,,,"Head cold"
pub_health_head_cold,"Head cold",,,,"Head cold"
pub_health_enter_place,"Enter city/town/village only",,,,"Enter city/town/village only"
pub_health_enter_post_code,"Enter postal code",,,,"Enter postal code"
pub_health_share_with_contacts_content1,"You have been in contact with someone who has recently been diagnosed with COVID-19. Please track your symptoms.",,,,"You have been in contact with someone who has recently been diagnosed with COVID-19. Please track your symptoms."
pub_health_share_with_contacts_content2,"I'd like to share the Centiva app with you because together we can prevent the new coronavirus from spreading!",,,,"I'd like to share the Centiva app with you because together we can prevent the new coronavirus from spreading!"
pub_health_check_in_button,"Check in",,,,"Check in"
pub_health_risk_alert_info_verified,"One of the locations you visited had a high risk of exposure.",,,,"One of the locations you visited had a high risk of exposure."
pub_health_related_factors_adipositas,"Obesity grade lll (morbid, BMI ≥ 40 kg/m²)",,,,"Obesity grade lll (morbid, BMI ≥ 40 kg/m²)"
pub_health_symptoms_version,"BAG recommendation as of 15 May 2020",,,,"BAG recommendation as of 15 May 2020"
pub_health_test_has_verification_code,"Have you received a verification code?",,,,"Have you received a verification code?"
pub_health_check_in_button_home,"Location Check in",,,,"Location Check in"
pub_health_test_verification_label,"Verification code",,,,"Verification code"
pub_health_test_verification_placeholder,"Enter verification code",,,,"Enter verification code"
pub_health_test_basic_health_label,"Basic health",,,,"Basic health"
pub_health_test_gender_label,Gender,,,,Gender
pub_health_test_age_bracket_label,"Age bracket",,,,"Age bracket"
pub_health_invite_contact_subject,"COVID-19 by Centiva",,,,"COVID-19 by Centiva"
join_now_button,"Join now",,,,"Join now"
onboarding_bonus_description,"Onboarding bonus",,,,"Onboarding bonus"
transaction_reward_title,"Query reward",,,,"Query reward"
transaction_reward_description,"Reward for query",,,,"Reward for query"
add_provider_manually_title,"Register with a provider",,,,"Register with a provider"
add_provider_manually_description,"Scan a registration QR code, enter a provider registration link, or tap the registration link again and open using the (just installed) Centiva app. Tap <Skip> if you were not referred by your provider.",,,,"Scan a registration QR code, enter a provider registration link, or tap the registration link again and open using the (just installed) Centiva app. Tap <Skip> if you were not referred by your provider."
remind_provider_mannually_description,"Please confirm that you wish to continue without adding a provider",,,,"Please confirm that you wish to continue without adding a provider"
add_provider_manually_skip_btn,"Yes, continue",,,,"Yes, continue"
